page,comment,scale
Page_8,Banky a ich uvery z nas robia otrokov spolocnosti. Je nemoralne aby clovek pracoval 30 rokovov na vlastne byvanie nehovoriac o predrazeni uverov. System absolutne nepodporuje rodiny a ludi ktori sa chcu osamostatnit. Pocita niekto s tym ze sa tu zaraba priemerne 500-600eur v cistom a ze treba zaplatit hypoteku a najom s energiami a prislusenstvom? Kolko % prijmu to je? Tu je odpoved na to ci si brat uver alebo nie,-1
Page_8,"Pre nasu generaciu dochodky uz ani nebudu!!!!vo Forbes som citala,ze financnu rezervu si mame Robit kazdy sam a nespoliehat sa na stat a ani ziadny pilier,lebo nikto ""nad nami"" nevie Co Bude do konca ich volebneho obdobia takze ani nikto z nich nevie a podla mna ich To ani nezaujima,Co Bude s obycajnymi ludmi....myslim,ze je To fajn myslienka, postarat Sa sam o seba a mysliet na To uz teraz! ;)",-1
Page_8,"pri aktualnych platoch v tejto republike,pochybujem,ze sa cloveku podari odlozit neake to eurko z vyplaty.A v dnesnej neistej dobe si zavesit hypoteku na krk,to je to iste ako hrat rusku ruletu",-1
Page_8,všetkým týmto spoločnostiam ide len o zisk !!!,-1
Page_8,Ovb radí ? 😂,-1
Page_8,Akekolvek požičiavanie penazí s urokom je legalna zlodejina...,-1
Page_8,Straca opodstatnenie pre vsetkich špekulantov z OVB provizie maju z obćanov ako šejkovia.,-1
Page_8,vdaka komačom!!!!,-1
Page_8,pan kalmancai ked ja pojdem do duchodu posunu odchod do duchodku na 155 rokov,-1
Page_8,Ryzuju len spravci fondov.,-1
Page_8,"cely ll. pilier je postaveny na principoch pyramidovej hry a kto to nepochopil, lutujem ho aj jeho tkzv. dedicov nasporenej almuzny",-1
Page_8,OVB mi spravilo tri zmluvy a poistenia...vysledok po zhliadnuti cloveka co sa vyzna a chce mi naozaj pomoct..vsetky tri zrusene ;-),-1
Page_8,"OVB a ich imaginarna nezavyslost. Co by sme si bez vas pocali :D :D
Taketo haciky ma irituju. To ako by som mohol napisat: Viem zohnat pracu pre ludi s mesacnym prijmom 1700€ a nemusis byt makler a ani v OVB ani nikde inde. :D",-1
Page_8,"Odpracem sneh za desať minut napadne povedzme 2cm snehu,nejaký šikovný sa pošmikne spadne zlomý si niečo.  Ja mám byť za to zodpovedný ,takže mám byť vonku na ulici a vjednom kuse odhadzovať sneh alebo si najať odhadzovača. Je to podla mňa Šalamunsky zákon,chodník nie je môj majetok. Ano to je v poriadku odhádzať sneh OK ale právne byť zodpovedný to nie.Keď je niekto doobeda v práci,padá sneh tak si má zobrať dovolenku aby náhodou neprišiel do rozporu so zákonom to je nelogické",-1
Page_8,Blbosť- aký zákon mi prikazuje pracovať na cudzom majetku;)?- a tým chodník pred domom predsa je;),-1
Page_8,"pochybujem, že poisťovňa za mňa zaplatí odškodné ... predpokladám, že mi po uplatnení poistnej udalosti poisťovňa oznámi, že som sa mala o chodník lepšie starať, teda som porušila zákon  čiže som si škodu spôsobila sama a oni nič platiť v takomto prípade nebudú ...",-1
Page_8,a ak dojde k poistnej udalosti tak si vzdy najdu argument ako vam nezaplatit,-1
Page_8,"A zaco platime dane obci ci mestu? Chodniky hrbolate co sa robili este za komunistov, a kto mi preplati to zllomene naradie? A preco by nemohli cistit dlhodobo nezamestnani. Je ten Fico normalny, ked taky zakon neprejde?",-1
Page_8,"Ano za chodnik pred domom som zodpovedna ja co sa tyka snehu. Ale ked si dam na chodnik pred domom reklamu, hned mi to mesto spoplatni, lebo to je jeho chodnik. Na hlavu postavene.",-1
Page_8,"Naozaj? a ked cesta vôbec neodhrňajú, ako napr.včera v BA.kde sú cestári? kto dostane pokuty,ministri asi?",-1
Page_8,"Ak ide o sneh, je to vaše ak ide o pozenok, je to mestské, kocurkovo......",-1
Page_8,Co uz na tie skoly nehodia..,-1
Page_8,Ak to poistovna vie tak nech to zabezpeci ...,-1
Page_8,"Ešteže nemám malé deti ,určite by som nevolala OVB do školy , aby vysvetlili finančnú gramotnosť deťom,Tam je každý odborník čašník či zahradnik.Ale odbornik na vlastne financie",-1
Page_8,"Mladých ľudí by mali už na školách učiť a motivovať finančné organizácie a nie ako niektoré im vravieť, že peniaze sú zlo.",-1
Page_8,"Nejde o spolocnost ,ale o cloveka ktory toho poradcu robi..pretoze ci uz OVB alebo partners group alebo nejaka ina,vsetci vyberaju s financnych institucii ,ktore na slovensku posobia,takze ,ked je poradca hajzlik a ojebavac ktory chce vytazit co najviac tak Vas oblbne,ale ak je to normalny clovek ktory si chce riadne robit svoju robotu tak tak je to ok.",-1
Page_8,"Tie praktiky sú aj naďalej, poznám ľudí ktorý boli pozvaný na pohovor na administratívu a vykľulo sa z toho OVB fin. poradenstvo. Tým ľuďom chýba integrita keď už na začiatku zavádzajú a čakajú, že im niekto bude neskôr dôverovať. Je to smutné a najhoršie natom je, že podľa tejto spoločnosti už posudzujú ostatné..",-1
Page_8,"Je to potrebne, len potom su pseudo poradcovia v prus... uz im nik nenaleti:)",-1
Page_8,"Helena Muchová, neboj ty nic, aj ty raz dospeješ 😎",-1
Page_8,Skoda ze to je reklama pre generali,-1
Page_9,Krok späť. Nedá sa s nimi volať,-1
Page_9,vacsia spokojnost je u mna s gear S,-1
Page_9,Absolútna kórejská zbytočnosť.,-1
Page_9,"Mam Sony S2 vs. SGS5, hroza (rozladuju sa). Zhanam Gear S2 Klasik. Nema niekto na predaj ?",-1
Page_9,lebo laguje ako svina :(,-1
Page_9,"Pretože keď chcem vyreklamovať tv, tak servisáci nenájdu chybu. Škoda že už 4x. A z 5 mesačnej tv sa na ňu pozerajú dlhšie než ja 😲",-1
Page_9,nemiluju mam iPhone 5S :) <3,-1
Page_9,"Lebo mrzne ked mi nieco treba, lebo sa s nim dobre hadze o zem, lebo zarucene vzdy pride s niecim co ma nastve 😄",-1
Page_9,Mam ho od predaja na Slovensku. ..nedá sa porovnať co som mal samsung 3 note. ..pomalé toto zariadené. ..čakám pokiaľ niečo otvorí a čakám. .pomalé,-1
Page_9,aktualizovala som si softver na s6 predvcerom a od vtedy mi seka telefon a mizne mi horna lista ...mohli by ste s tym nieco urobit,-1
Page_9,"Dobrý deň je normálne keď mi batéria po roku na note 4 nevydrží ani pol dňa? Alebo tak jeden necelý deň na kit Kate vydržal aj 2 dní, uvažujem nad s6 Edge plus ale bojím sa toho materiálu raz padne a môžem ho dávat do servisu note 4 je výhoda že si vymenim sám batériu pripadne aj zadný kryt",-1
Page_9,Raz si možno kúpim... máms S Galaxy Ace.... nikdy viac... seká... dúfam že toto je lepšie :-),-1
Page_9,"Nechapem tuto ""reklamu"" kedze sami idete proti sebe. Telefon nema ziadnu odolnost voci vode a zabava moze byt jedine vtedy ked telefon prestane fungovat z dovodu korozie. Pecka 👍👍 len tak dalej",-1
Page_10,Ale urcite je drahe,-1
Page_10,tiež tomu neveríme,-1
Page_10,obnova parných strojov je FAJN - už s prevádzkou je to horšie...,-1
Page_10,"len by ma zaujímala cena takého kotla,pretože cenník som nikde nenašla.",-1
Page_10,""" Bežná"" sprchový hlavica používaná v domácnosti rozhodne nemá prietok 20l/min ! max. 10-12",-1
Page_10,par centov na mesiac nič moc,-1
Page_10,"...cca + 0,30 uspora do konca roka...wau..bude  na dovolenku :-(",-1
Page_10,"Nemám síce plyn od SPP lebo je stále (aj po znížení) drahší ako to čo mám, ale ja som so znížením ok. Mám na iné...",-1
Page_10,"typickí plynári, pletú kohút(ik)y aj do rozvodu vody",-1
Page_10,Tak asi si vodar,-1
Page_10,"Dobrý deň, súťažila som na stránke a stále mi neprišiel potvrdzujúci mail",-1
Page_10,"Ale aj prírode a svetu treba slnečnú energiu, nielen ľuďom",-1
Page_10,"Ale to ze sa vkuse zapina a vypina, tym sa nic nici. Vsak? :D a kedze su to americky vedci, tak si s toho nic nerobim.
Americky vedci dokazali, ze ludia uveria vsetkemu, co povieda americky vedci",-1
Page_10,"A detektory ľudskej blbosti ešte nevyvinuli, vy reklamní agenti.",-1
Page_10,"...všetko je vypovedané s tým, že ,,americkí vedci""...",-1
Page_10,ano a kazde dva roky menit detoktor ...,-1
Page_10,škoda že aj jedna z posledných :/,-1
Page_10,Nechapem vladu preco ved Rakusani Nemci maju a nevedia si to vynachvalit a za bratislavou stavaju stále vetarne vrtule berme si príklad od nich a su na skok od nas,-1
Page_10,Ten hovor mohol byť celkom zaujímavý a podnetný pre obe strany :D .,-1
Page_10,Čakal som horšie výsledky :-D :-D :-D,-1
Page_10,Ona nastavila ráno vode a bíču no večer dostane po vajciach a nie píčtj.,-1
Page_10,snažte sa aj v tomto roku a bude to fajn,-1
Page_10,Liptovská Mara je krajšia 😱👍,-1
Page_11,Este keby vam ta biometria fungovala aj pre firemnych zakaznikou bolo by to fajn. Lebo inak to je pre mna nepouzitelne,-1
Page_11,milý Telekom radšej zabezpečte dostatok pracovníkov na pobočkách,-1
Page_11,"Telefón od Telekom SK? S blokovanými funkciami? ĎAKUJEM NEPROSÍM, jeden blokovaný mi stačí.",-1
Page_11,"Zdravím Telekom SK a hneď touto cestou sa pýtam kedy už sa dohodnete s našim primátorom Nového Mesta nad Váhom a spravíte tu normálnu opto siet na internet v Piešťanoch,v Trenčíne  to je už dávno realizované.Mám iba zaostalú 5 Megovú ADSL linku a platím za Váš internet zaokrúhlene 15€ kým v TN a PN za tých 15 € dostanem 100 Megovú linku .Je to nefér????!!!",-1
Page_11,"Nevydržal, lebo by sekal ako sviňa.",-1
Page_11,"Naco to reklamujete,ked to nieje pre vsetkych?",-1
Page_11,"Koho napadlo,dať tam titulky????? My nerozumieme češtine? Odkedy?????",-1
Page_11,Uz aj tu ten trotl je o boozeeee,-1
Page_11,No a uz len tie dáta aby boli v ramci volnych gb a nemusiet tak dokupovat roaming balicky.,-1
Page_11,Telekom by radšej mohol dať normálne ceny ako Sagana a rytmausa do reklám,-1
Page_11,No keby to išlo spustiť aj mimo územia svk bolo by to lepšie,-1
Page_11,Nejde mi to !!!,-1
Page_11,Mam aj magio tv ... Ale na mobile mi to neide ..... Na počítači je to ok ale na iPhone 6s nula bodou,-1
Page_11,prečo ste mi zrušili digi sport kde išiel zápas Barcelonaa? šlak vás trafil,-1
Page_11,Ja mam vsetko žiadny vykend len mi to všetko porozhadzovali slak to trafí,-1
Page_11,hbo 3 stale nejde...a uz je sobota 11.30... >:(,-1
Page_11,Mne to uz ide.ale nezaujima ma to.radsej by ste uz mohli davat nova sport 2 a arena sport,-1
Page_11,"Nejde to,asi zrušim celé magio",-1
Page_11,Nemam rad serial...,-1
Page_11,sobota 14.00...stale nejde....,-1
Page_11,"teraz vidno, ktorý operátor myslí srdcom a ktorý operátor myslí peniazmi.",-1
Page_11,Radšej keby bol neobmedzeny internet nsozaj neobmedzeny,-1
Page_11,"Niekedy to srdce a peniaze idu ruka v ruke . Krásne gesto, uz som to komentovala pri katastrofe v Paríži kedy bol ten príspevok úplne totožný len namiesto Bruselu tam bol Paríž 😒  zachvíľku budeme telefonovať úplne zdarma keď sa to na nás takto sype. Samozrejme je mi strašne ľúto co sa stalo..",-1
Page_11,Na jednej strane urobite pekne gesto na druhej strane ste obycajny zdieraci mam 3 rok happy pausal vzdy mi chodili fakturi max 80e teraz mi chodia kazdy mesiac 160euro neviem sa dockat kedy mi skonci akcia v zivote k vam nepojdem!!!!!!!!!!!!!spravite gesto  no na druhej strane osklbete inych zakaznikov!!!!!!!!!,-1
Page_11,No.. Lacné to nebude... Lebo ak áno.. Tak Jobs vstane Z hrobu A nakope apllu do prdele,-1
Page_11,Všetky iPhone sú rovnaké nikdy by som to nekúpil,-1
Page_11,Konečne začnite poskytovať normalny internet aby som nemusel stale hľadať v byte signal !,-1
Page_11,"..príde mi to od veci, že ešte si za to musím platiť :-) myslím, že do teraz ste na mne zarobili až,až... ako verný zákazník nemám skoro žiadne výhody...",-1
Page_11,Kiezby aj Vase sluzby boli take ako su Vase sluby 😠😬😠😡😣,-1
Page_11,Hlavne ze mi net od tichto šašov pada stale :) a to mam najvyssi program od nich :),-1
Page_11,"mňa by zaujimalo, prečo na ulici kde bývam máme tf linku v nezmenenom stave už 60 rokov ,opakujem šesťdesiat rokov ,cez ktorú nie je možné pripojiť internet.",-1
Page_11,Telekm ...už sa znizil k tomu že zavadza ludí pri ponuke ich Tv Magio...tvrdí že skylink vypina tv stanice bez náhrady ...všetky vypnuté tv sú nahradené verziou HD to že Telekom ponuka svoje pre historické prijímače stým sa nechváli ďalej má presviedčali o výhodnosti ich paušálov...zase k smiechu tak som im povedal čo mám ako verný u svojho operátora tak breptali ako kačice :-D Telekom je stará skostnatena firma ktorá si zaslúži padnúť na hubu aj za ich DSL net ktorý ponúkajú!!!!!,-1
Page_11,"Majú len veľkú reklamu,no a keď som si chcel prehodiť internet a pevnú linku do Malatín,kde som sa presťahoval,tak mi bola žiadosť zamietnutá.Telekom je doba ľadová,len táranie v reklamách a skutek utek.",-1
Page_11,a ta cena to je ciste sialenstvo,-1
Page_11,"Radsej si kupte mobil v obchode ako cez Telekom. Ked bude treba servis - zarucny servis, tak to budete mat problem...len kup, zaviaz sa, plat faktury...ale NEOTRAVUJ!!!",-1
Page_11,"Telefón pre  bežného  užívateľa  vychádza  taka S7  na taký  stredný  paušál  M  okolo 600e a to musíš  ešte  platiť  viac  za  paušál  ak  si vezmeš  telefón na paušál lebo,bez telefónu budeš  platiť o3 alebo 3 eura  menej a keď si s počítam  všetky  náklady  keď si zoberiem telefón  na paušál  a dám za neho  600e a ešte  3×24= 72 za to že  zoberiem telefón tak to až  smutne koľko operátor  zarobil  na nás  na telefónoch  takže  za 700e si kúpim telefón  taky  isti  a nebudem viazaný   a paušál  bez  telefónu  vychádza  lepšie.A to ešte  nehovorím  o tom že , telefón  bude mať  oneskorene  aktualizácie  lebo operátor si tam  da svoje  aplikácie a logo  pri spustení. Je to hamba koľko  od nás  pýtajú  za telefoni  tu  a aké služby  poskytujú za tieto predražené  ceny. Uvediem príklad  tak v Nemecku  za telefón  nezaplatí  ani 500e a služby  lepšie  a menej mesačne  za telefón  a paušál  je mi ľúto za časom keď pýtali  za telefón 1sk :(",-1
Page_11,Za tie isté peniaze si ho človek kúpi bez viazanosti. Čiže ak si zoberem tel. na paušal tak zaplatím viac ako bez neho. Čistá zlodejina a to si pamätám časy keď prišiel Iphone 3G ako novinka za 1sk na paušal.,-1
Page_11,"Ja som po 10 rokoch presiel z Orangeu do Telekomu, lebo som chcel zmenu k lepsiemu ale som sklamany....po necelom roku som nespokojny....data,data,data....to je kamen urazu, mam ich malo, dokupujem za nekrestanske peniaze dalsie ale uz to nemienit robit....po preneseni klesne rychlost na neakceptovatelnu rychlost s ktorou neviete nacitat stranku a nie este nieco zistit, poslat a pod. Mesacne platim cez 40 euro, a stale som nespokojny, hlavne ze sa stale dotuju nejake dalsie easy, jurovia  a ine chu..viny namiesto toho aby dali platiacim zakaznikom poriadny pausal ktory si za tie peniaze platia. Normalne uvazujem ze doplatim zmluvnu pokutu a idem kade lahsie, stale cakam ze to uz pochopia a pridu s niecim lepsim, doplnkom len tak...ale nie...ale ako chcete....",-1
Page_11,Vrát te mi 7eur za nedobitie kreditu alebo dobitie kredit prečo mám čakať na mesačnú uzávierk aby ste mi vrátili peniaze? A jak mi skončí viazanosť tak mi prosím nevolal té ohľadom predĺženia dakujem,-1
Page_11,"sklamali ste ma ako operator. davaja ludia maju ten isty pausal, ten isty telefon ale rozdielna suma. pretoze jeden clovek chcel odist ku konkurencii tak ste mu dali zlavu. chore!",-1
Page_11,V telekome sme už dlho mame tam pausali a už sme tam myslim  si dost za tie roky platily tiež už čakam ze mi skonči paušal a odchadzam,-1
Page_11,"Nechcete radsej znizovat ceny za mobilni internet ? Mam 1gb za 5,99€ a uz asi rok mam len kredit keby ste radsej za tuto cenu dali aspon 2gb lebo 4ka ma 1gb 1€ ta za 6€ mam 6gb :O .... Ale dajte nam aspon 2gb ... Ale zas som rada ze ked som v zahranici v EU tak ste dali moznost kupit data a surfovat cely mesiac tak toto mate odomna velke plus ze nemusim sa bat pripojit online ze stiahnete obrovske peniaze za data v zahranici ... Ale na Slovenaku by som prijala 2gb mobilneho internet 2gb za 5,99€ ...",-1
Page_11,"Presne tak,Telekom už nikdy. Akonáhle skončí viazanosť ruky preč od Telekomu.",-1
Page_11,No neni to tak celkom pravda ta Vasa siet je pomala,-1
Page_11,chcela by som vidieť tú rýchlosť...človek platí za rýchlosť a ide to pomalšie ako slimák..ešte rok a operátor sa v mojom prípade zmení určite !!!!,-1
Page_11,No chcel by som reagovat na vasu reklamu ze vo vasej sieti nic nie je nemožné....zda sa mi to ako krutý zart ked tu spievate o super rychlom pripojeni a pritom sa neviem ani dovolať stale mi vyhadzuje signál..uz to trva niekolko tyzdnou a nemam uz na to nervy...a s mobilnym internetom to sa radsej ani nevyjadrim..vaš konkurent tu uz ma niekolko rokov 3g siet a vy ste neni schopní to do tejto lokality dotiahnut hlavne ze vsade rozsirujete tu skvelu 4g siet...ak to pojde takto dalej odchadzam ku konkurencii pretoze nie je mozne v 21 storočí aby som mal problem sa dovolat...pritom to este par tyzdnou do zadu nebol ziadny problem....su o mnoho mensie obce kde mate dokonca 4g siet a tu akoby zastal čas....aj ked to uz sľubujete strasne dlho ze urcite sa s tym bude nieco robiť bol by som rad keby sa medzitym dalo aspon slušne dotelefonovat...pretoze platit 40euro mesacne a za taketo sluzby je velmi vela....Ďakujem.,-1
Page_11,"Posledný rok s vami konči viazanosť netu idem preč,dávať fup aj na vdsl je ozaj posledná bodka mojej trpezlivosti.",-1
Page_11,Znizte ceny ...lebo naozqj od vas vsetci utecieme...ako mi skonci viazanost aj ja uteciem....ved kto to rste v dnesnej dobe videl davat viazanost...,-1
